model,disease,horizon,origin,cd_mun,time_idx,y_true,y_pred
prophet,hiv_aids,3,origin_202012,3549805,254,11.0,15.496339767996464
prophet,hiv_aids,3,origin_202012,3549904,254,12.0,12.134824637711514
prophet,hiv_aids,3,origin_202012,3550308,254,95.0,114.63401966752696
prophet,hiv_aids,3,origin_202012,3551009,254,1.0,0.7940246434492485
prophet,hiv_aids,3,origin_202012,3552205,254,0.0,0.0
prophet,hiv_aids,3,origin_202012,3554102,254,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3505708,257,3.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3506003,257,3.0,2.0
seasonal_naive,hiv_aids,6,origin_202012,3509502,257,10.0,9.0
seasonal_naive,hiv_aids,6,origin_202012,3510609,257,4.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3513801,257,2.0,1.0
seasonal_naive,hiv_aids,6,origin_202012,3518701,257,0.0,3.0
seasonal_naive,hiv_aids,6,origin_202012,3518800,257,7.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3522208,257,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3525904,257,3.0,4.0
seasonal_naive,hiv_aids,6,origin_202012,3529401,257,2.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3534401,257,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3536505,257,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3541000,257,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3543402,257,9.0,22.0
seasonal_naive,hiv_aids,6,origin_202012,3547809,257,0.0,3.0
seasonal_naive,hiv_aids,6,origin_202012,3548500,257,0.0,2.0
seasonal_naive,hiv_aids,6,origin_202012,3548708,257,2.0,3.0
seasonal_naive,hiv_aids,6,origin_202012,3549805,257,11.0,3.0
seasonal_naive,hiv_aids,6,origin_202012,3549904,257,11.0,11.0
seasonal_naive,hiv_aids,6,origin_202012,3550308,257,78.0,72.0
seasonal_naive,hiv_aids,6,origin_202012,3551009,257,0.0,1.0
seasonal_naive,hiv_aids,6,origin_202012,3552205,257,0.0,0.0
seasonal_naive,hiv_aids,6,origin_202012,3554102,257,0.0,0.0
seasonal_ma3,hiv_aids,6,origin_202012,3505708,257,3.0,0.6666666865348816
seasonal_ma3,hiv_aids,6,origin_202012,3506003,257,3.0,4.333333492279053
seasonal_ma3,hiv_aids,6,origin_202012,3509502,257,10.0,11.333333015441895
seasonal_ma3,hiv_aids,6,origin_202012,3510609,257,4.0,1.6666666269302368
seasonal_ma3,hiv_aids,6,origin_202012,3513801,257,2.0,2.3333332538604736
seasonal_ma3,hiv_aids,6,origin_202012,3518701,257,0.0,1.6666666269302368
seasonal_ma3,hiv_aids,6,origin_202012,3518800,257,7.0,7.333333492279053
seasonal_ma3,hiv_aids,6,origin_202012,3522208,257,0.0,2.0
seasonal_ma3,hiv_aids,6,origin_202012,3525904,257,3.0,4.0
seasonal_ma3,hiv_aids,6,origin_202012,3529401,257,2.0,0.6666666865348816
seasonal_ma3,hiv_aids,6,origin_202012,3534401,257,0.0,4.666666507720947
seasonal_ma3,hiv_aids,6,origin_202012,3536505,257,0.0,0.3333333432674408
seasonal_ma3,hiv_aids,6,origin_202012,3541000,257,0.0,0.3333333432674408
seasonal_ma3,hiv_aids,6,origin_202012,3543402,257,9.0,19.33333396911621
seasonal_ma3,hiv_aids,6,origin_202012,3547809,257,0.0,2.6666667461395264
seasonal_ma3,hiv_aids,6,origin_202012,3548500,257,0.0,1.6666666269302368
seasonal_ma3,hiv_aids,6,origin_202012,3548708,257,2.0,2.0
seasonal_ma3,hiv_aids,6,origin_202012,3549805,257,11.0,14.333333015441895
seasonal_ma3,hiv_aids,6,origin_202012,3549904,257,11.0,9.0
seasonal_ma3,hiv_aids,6,origin_202012,3550308,257,78.0,135.3333282470703
seasonal_ma3,hiv_aids,6,origin_202012,3551009,257,0.0,1.3333333730697632
seasonal_ma3,hiv_aids,6,origin_202012,3552205,257,0.0,1.0
seasonal_ma3,hiv_aids,6,origin_202012,3554102,257,0.0,0.0
sarima,hiv_aids,6,origin_202012,3505708,257,3.0,0.5882429480552673
sarima,hiv_aids,6,origin_202012,3506003,257,3.0,3.0562524795532227
sarima,hiv_aids,6,origin_202012,3509502,257,10.0,12.888639450073242
sarima,hiv_aids,6,origin_202012,3510609,257,4.0,2.7481882572174072
sarima,hiv_aids,6,origin_202012,3513801,257,2.0,2.4404282569885254
sarima,hiv_aids,6,origin_202012,3518701,257,0.0,-0.26866814494132996
sarima,hiv_aids,6,origin_202012,3518800,257,7.0,4.829529285430908
sarima,hiv_aids,6,origin_202012,3522208,257,0.0,0.9233688116073608
sarima,hiv_aids,6,origin_202012,3525904,257,3.0,5.109472751617432
sarima,hiv_aids,6,origin_202012,3529401,257,2.0,0.8788109421730042
sarima,hiv_aids,6,origin_202012,3534401,257,0.0,2.9734764099121094
sarima,hiv_aids,6,origin_202012,3536505,257,0.0,0.7610814571380615
sarima,hiv_aids,6,origin_202012,3541000,257,0.0,0.19705472886562347
sarima,hiv_aids,6,origin_202012,3543402,257,9.0,11.728782653808594
sarima,hiv_aids,6,origin_202012,3547809,257,0.0,1.1095949411392212
sarima,hiv_aids,6,origin_202012,3548500,257,0.0,-0.49277910590171814
sarima,hiv_aids,6,origin_202012,3548708,257,2.0,2.7168452739715576
sarima,hiv_aids,6,origin_202012,3549805,257,11.0,11.23599910736084
sarima,hiv_aids,6,origin_202012,3549904,257,11.0,8.91833782196045
sarima,hiv_aids,6,origin_202012,3550308,257,78.0,105.58394622802734
sarima,hiv_aids,6,origin_202012,3551009,257,0.0,0.16112647950649261
sarima,hiv_aids,6,origin_202012,3552205,257,0.0,-1.198324203491211
sarima,hiv_aids,6,origin_202012,3554102,257,0.0,-0.31777089834213257
lgbm,hiv_aids,6,origin_202012,3505708,257,3.0,0.8081122227797998
lgbm,hiv_aids,6,origin_202012,3506003,257,3.0,3.9540621707006
lgbm,hiv_aids,6,origin_202012,3509502,257,10.0,8.803556332909956
lgbm,hiv_aids,6,origin_202012,3510609,257,4.0,2.511855304343671
lgbm,hiv_aids,6,origin_202012,3513801,257,2.0,2.4122624503010663
lgbm,hiv_aids,6,origin_202012,3518701,257,0.0,1.4763279053589482
lgbm,hiv_aids,6,origin_202012,3518800,257,7.0,3.7623829594888307
lgbm,hiv_aids,6,origin_202012,3522208,257,0.0,1.0545822677238201
lgbm,hiv_aids,6,origin_202012,3525904,257,3.0,4.370089473544058
lgbm,hiv_aids,6,origin_202012,3529401,257,2.0,1.1670155790360444
lgbm,hiv_aids,6,origin_202012,3534401,257,0.0,3.2410888690379736
lgbm,hiv_aids,6,origin_202012,3536505,257,0.0,0.5393286665939074
lgbm,hiv_aids,6,origin_202012,3541000,257,0.0,0.8389462945405237
lgbm,hiv_aids,6,origin_202012,3543402,257,9.0,11.488246782585172
lgbm,hiv_aids,6,origin_202012,3547809,257,0.0,2.0805786260335406
lgbm,hiv_aids,6,origin_202012,3548500,257,0.0,2.4044024118344463
lgbm,hiv_aids,6,origin_202012,3548708,257,2.0,3.0388556185537117
lgbm,hiv_aids,6,origin_202012,3549805,257,11.0,9.002281793478053
lgbm,hiv_aids,6,origin_202012,3549904,257,11.0,11.721508873988704
lgbm,hiv_aids,6,origin_202012,3550308,257,78.0,68.62982802414142
lgbm,hiv_aids,6,origin_202012,3551009,257,0.0,1.0796642597449304
lgbm,hiv_aids,6,origin_202012,3552205,257,0.0,0.6626536718541362
lgbm,hiv_aids,6,origin_202012,3554102,257,0.0,1.0081373220112693
catboost,hiv_aids,6,origin_202012,3505708,257,3.0,0.8386268382705416
catboost,hiv_aids,6,origin_202012,3506003,257,3.0,2.9147473538575843
catboost,hiv_aids,6,origin_202012,3509502,257,10.0,9.597375524592698
catboost,hiv_aids,6,origin_202012,3510609,257,4.0,2.117613435359131
catboost,hiv_aids,6,origin_202012,3513801,257,2.0,2.60560357772857
catboost,hiv_aids,6,origin_202012,3518701,257,0.0,1.6595701186077791
catboost,hiv_aids,6,origin_202012,3518800,257,7.0,4.830986887332603
catboost,hiv_aids,6,origin_202012,3522208,257,0.0,1.1680693338966968
catboost,hiv_aids,6,origin_202012,3525904,257,3.0,4.73654869725553
catboost,hiv_aids,6,origin_202012,3529401,257,2.0,1.55997675437988
catboost,hiv_aids,6,origin_202012,3534401,257,0.0,2.9168370303050173
catboost,hiv_aids,6,origin_202012,3536505,257,0.0,0.6289741212361561
catboost,hiv_aids,6,origin_202012,3541000,257,0.0,1.155051955796579
catboost,hiv_aids,6,origin_202012,3543402,257,9.0,11.846404886339819
catboost,hiv_aids,6,origin_202012,3547809,257,0.0,2.420749553990531
catboost,hiv_aids,6,origin_202012,3548500,257,0.0,2.8748232222911456
catboost,hiv_aids,6,origin_202012,3548708,257,2.0,3.9170883492856965
catboost,hiv_aids,6,origin_202012,3549805,257,11.0,9.553457140683923
catboost,hiv_aids,6,origin_202012,3549904,257,11.0,11.961026181643868
catboost,hiv_aids,6,origin_202012,3550308,257,78.0,74.62270615463842
catboost,hiv_aids,6,origin_202012,3551009,257,0.0,1.3124908801649728
catboost,hiv_aids,6,origin_202012,3552205,257,0.0,1.1770467325330063
catboost,hiv_aids,6,origin_202012,3554102,257,0.0,1.1656500930283347
xgboost,hiv_aids,6,origin_202012,3505708,257,3.0,0.9367300271987915
xgboost,hiv_aids,6,origin_202012,3506003,257,3.0,3.532531499862671
xgboost,hiv_aids,6,origin_202012,3509502,257,10.0,9.187198638916016
xgboost,hiv_aids,6,origin_202012,3510609,257,4.0,2.8066279888153076
xgboost,hiv_aids,6,origin_202012,3513801,257,2.0,2.3281240463256836
xgboost,hiv_aids,6,origin_202012,3518701,257,0.0,1.473373293876648
xgboost,hiv_aids,6,origin_202012,3518800,257,7.0,3.681856870651245
xgboost,hiv_aids,6,origin_202012,3522208,257,0.0,1.1952730417251587
xgboost,hiv_aids,6,origin_202012,3525904,257,3.0,4.79302453994751
xgboost,hiv_aids,6,origin_202012,3529401,257,2.0,1.0433316230773926
xgboost,hiv_aids,6,origin_202012,3534401,257,0.0,2.788780689239502
xgboost,hiv_aids,6,origin_202012,3536505,257,0.0,0.416164368391037
xgboost,hiv_aids,6,origin_202012,3541000,257,0.0,0.6819904446601868
xgboost,hiv_aids,6,origin_202012,3543402,257,9.0,11.219352722167969
xgboost,hiv_aids,6,origin_202012,3547809,257,0.0,1.7980952262878418
xgboost,hiv_aids,6,origin_202012,3548500,257,0.0,2.013942003250122
xgboost,hiv_aids,6,origin_202012,3548708,257,2.0,3.0439774990081787
xgboost,hiv_aids,6,origin_202012,3549805,257,11.0,8.97934341430664
xgboost,hiv_aids,6,origin_202012,3549904,257,11.0,13.140541076660156
xgboost,hiv_aids,6,origin_202012,3550308,257,78.0,59.80388641357422
xgboost,hiv_aids,6,origin_202012,3551009,257,0.0,0.9258113503456116
xgboost,hiv_aids,6,origin_202012,3552205,257,0.0,0.7386652827262878
xgboost,hiv_aids,6,origin_202012,3554102,257,0.0,0.8947054743766785
prophet,hiv_aids,6,origin_202012,3505708,257,3.0,0.272599788271824
prophet,hiv_aids,6,origin_202012,3506003,257,3.0,0.07058755772125724
prophet,hiv_aids,6,origin_202012,3509502,257,10.0,1.9602939753691233
prophet,hiv_aids,6,origin_202012,3510609,257,4.0,2.8940460180322343
prophet,hiv_aids,6,origin_202012,3513801,257,2.0,3.74605962672468
prophet,hiv_aids,6,origin_202012,3518701,257,0.0,1.485205017421531
prophet,hiv_aids,6,origin_202012,3518800,257,7.0,5.687517516936213
prophet,hiv_aids,6,origin_202012,3522208,257,0.0,1.2788936305368626
prophet,hiv_aids,6,origin_202012,3525904,257,3.0,3.4437978350717446
prophet,hiv_aids,6,origin_202012,3529401,257,2.0,0.38454962569404494
prophet,hiv_aids,6,origin_202012,3534401,257,0.0,3.6141981194635204
prophet,hiv_aids,6,origin_202012,3536505,257,0.0,0.0
prophet,hiv_aids,6,origin_202012,3541000,257,0.0,0.040888784826965535
prophet,hiv_aids,6,origin_202012,3543402,257,9.0,6.810055945233734
prophet,hiv_aids,6,origin_202012,3547809,257,0.0,0.2865377548122986
prophet,hiv_aids,6,origin_202012,3548500,257,0.0,0.0
prophet,hiv_aids,6,origin_202012,3548708,257,2.0,1.6682409072979603
prophet,hiv_aids,6,origin_202012,3549805,257,11.0,10.636661355538369
prophet,hiv_aids,6,origin_202012,3549904,257,11.0,9.158640099625584
prophet,hiv_aids,6,origin_202012,3550308,257,78.0,114.64298932604221
prophet,hiv_aids,6,origin_202012,3551009,257,0.0,0.4146924120881005
prophet,hiv_aids,6,origin_202012,3552205,257,0.0,0.07515795320043694
prophet,hiv_aids,6,origin_202012,3554102,257,0.0,0.4453007579612459
seasonal_naive,hiv_aids,12,origin_202012,3505708,263,1.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3506003,263,3.0,2.0
seasonal_naive,hiv_aids,12,origin_202012,3509502,263,3.0,15.0
seasonal_naive,hiv_aids,12,origin_202012,3510609,263,3.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3513801,263,2.0,1.0
seasonal_naive,hiv_aids,12,origin_202012,3518701,263,2.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3518800,263,3.0,4.0
seasonal_naive,hiv_aids,12,origin_202012,3522208,263,0.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3525904,263,6.0,4.0
seasonal_naive,hiv_aids,12,origin_202012,3529401,263,1.0,1.0
seasonal_naive,hiv_aids,12,origin_202012,3534401,263,6.0,2.0
seasonal_naive,hiv_aids,12,origin_202012,3536505,263,0.0,1.0
seasonal_naive,hiv_aids,12,origin_202012,3541000,263,1.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3543402,263,16.0,6.0
seasonal_naive,hiv_aids,12,origin_202012,3547809,263,3.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3548500,263,1.0,3.0
seasonal_naive,hiv_aids,12,origin_202012,3548708,263,0.0,2.0
seasonal_naive,hiv_aids,12,origin_202012,3549805,263,4.0,14.0
seasonal_naive,hiv_aids,12,origin_202012,3549904,263,11.0,5.0
seasonal_naive,hiv_aids,12,origin_202012,3550308,263,86.0,95.0
seasonal_naive,hiv_aids,12,origin_202012,3551009,263,1.0,1.0
seasonal_naive,hiv_aids,12,origin_202012,3552205,263,0.0,0.0
seasonal_naive,hiv_aids,12,origin_202012,3554102,263,1.0,0.0
seasonal_ma3,hiv_aids,12,origin_202012,3505708,263,1.0,1.0
seasonal_ma3,hiv_aids,12,origin_202012,3506003,263,3.0,4.333333492279053
seasonal_ma3,hiv_aids,12,origin_202012,3509502,263,3.0,12.333333015441895
seasonal_ma3,hiv_aids,12,origin_202012,3510609,263,3.0,3.3333332538604736
seasonal_ma3,hiv_aids,12,origin_202012,3513801,263,2.0,1.6666666269302368
seasonal_ma3,hiv_aids,12,origin_202012,3518701,263,2.0,0.3333333432674408
seasonal_ma3,hiv_aids,12,origin_202012,3518800,263,3.0,7.333333492279053
seasonal_ma3,hiv_aids,12,origin_202012,3522208,263,0.0,1.3333333730697632
seasonal_ma3,hiv_aids,12,origin_202012,3525904,263,6.0,4.666666507720947
seasonal_ma3,hiv_aids,12,origin_202012,3529401,263,1.0,0.6666666865348816
seasonal_ma3,hiv_aids,12,origin_202012,3534401,263,6.0,4.0
seasonal_ma3,hiv_aids,12,origin_202012,3536505,263,0.0,0.3333333432674408
seasonal_ma3,hiv_aids,12,origin_202012,3541000,263,1.0,0.6666666865348816
seasonal_ma3,hiv_aids,12,origin_202012,3543402,263,16.0,15.666666984558105
seasonal_ma3,hiv_aids,12,origin_202012,3547809,263,3.0,0.6666666865348816
seasonal_ma3,hiv_aids,12,origin_202012,3548500,263,1.0,2.0
seasonal_ma3,hiv_aids,12,origin_202012,3548708,263,0.0,2.6666667461395264
seasonal_ma3,hiv_aids,12,origin_202012,3549805,263,4.0,11.666666984558105
seasonal_ma3,hiv_aids,12,origin_202012,3549904,263,11.0,9.666666984558105
seasonal_ma3,hiv_aids,12,origin_202012,3550308,263,86.0,111.33333587646484
seasonal_ma3,hiv_aids,12,origin_202012,3551009,263,1.0,0.3333333432674408
seasonal_ma3,hiv_aids,12,origin_202012,3552205,263,0.0,0.6666666865348816
seasonal_ma3,hiv_aids,12,origin_202012,3554102,263,1.0,0.6666666865348816
sarima,hiv_aids,12,origin_202012,3505708,263,1.0,0.5266603827476501
sarima,hiv_aids,12,origin_202012,3506003,263,3.0,2.800527811050415
sarima,hiv_aids,12,origin_202012,3509502,263,3.0,12.769804000854492
sarima,hiv_aids,12,origin_202012,3510609,263,3.0,2.658076047897339
sarima,hiv_aids,12,origin_202012,3513801,263,2.0,2.4273476600646973
sarima,hiv_aids,12,origin_202012,3518701,263,2.0,-0.8605000376701355
sarima,hiv_aids,12,origin_202012,3518800,263,3.0,4.829529285430908
sarima,hiv_aids,12,origin_202012,3522208,263,0.0,0.9454545974731445
sarima,hiv_aids,12,origin_202012,3525904,263,6.0,5.109472751617432
sarima,hiv_aids,12,origin_202012,3529401,263,1.0,0.6626520752906799
sarima,hiv_aids,12,origin_202012,3534401,263,6.0,2.9734764099121094
sarima,hiv_aids,12,origin_202012,3536505,263,0.0,0.5629764199256897
sarima,hiv_aids,12,origin_202012,3541000,263,1.0,-0.11204133927822113
sarima,hiv_aids,12,origin_202012,3543402,263,16.0,7.939313888549805
sarima,hiv_aids,12,origin_202012,3547809,263,3.0,0.8745918869972229
sarima,hiv_aids,12,origin_202012,3548500,263,1.0,-2.267350673675537
sarima,hiv_aids,12,origin_202012,3548708,263,0.0,2.3694281578063965
sarima,hiv_aids,12,origin_202012,3549805,263,4.0,11.235963821411133
sarima,hiv_aids,12,origin_202012,3549904,263,11.0,7.37633752822876
sarima,hiv_aids,12,origin_202012,3550308,263,86.0,105.58394622802734
sarima,hiv_aids,12,origin_202012,3551009,263,1.0,-0.1966027021408081
sarima,hiv_aids,12,origin_202012,3552205,263,0.0,-1.712234377861023
sarima,hiv_aids,12,origin_202012,3554102,263,1.0,-1.2818622589111328
lgbm,hiv_aids,12,origin_202012,3505708,263,1.0,0.7389373020795502
lgbm,hiv_aids,12,origin_202012,3506003,263,3.0,4.265434110212948
lgbm,hiv_aids,12,origin_202012,3509502,263,3.0,10.657565130629354
lgbm,hiv_aids,12,origin_202012,3510609,263,3.0,3.678959503513385
lgbm,hiv_aids,12,origin_202012,3513801,263,2.0,2.2307298842525665
lgbm,hiv_aids,12,origin_202012,3518701,263,2.0,1.3365962671011749
lgbm,hiv_aids,12,origin_202012,3518800,263,3.0,4.076249600856092
lgbm,hiv_aids,12,origin_202012,3522208,263,0.0,1.0203633207144536
lgbm,hiv_aids,12,origin_202012,3525904,263,6.0,5.554848538714482
lgbm,hiv_aids,12,origin_202012,3529401,263,1.0,1.048246008011585
lgbm,hiv_aids,12,origin_202012,3534401,263,6.0,3.089386166646767
lgbm,hiv_aids,12,origin_202012,3536505,263,0.0,0.49274121429453654
lgbm,hiv_aids,12,origin_202012,3541000,263,1.0,0.8928569524846404
lgbm,hiv_aids,12,origin_202012,3543402,263,16.0,12.684987470730286
lgbm,hiv_aids,12,origin_202012,3547809,263,3.0,1.9620503080914287
lgbm,hiv_aids,12,origin_202012,3548500,263,1.0,2.539709306150488
lgbm,hiv_aids,12,origin_202012,3548708,263,0.0,2.8774422127362596
lgbm,hiv_aids,12,origin_202012,3549805,263,4.0,13.634571043425554
lgbm,hiv_aids,12,origin_202012,3549904,263,11.0,11.36654888555359
lgbm,hiv_aids,12,origin_202012,3550308,263,86.0,58.43614657829618
lgbm,hiv_aids,12,origin_202012,3551009,263,1.0,1.646831539965699
lgbm,hiv_aids,12,origin_202012,3552205,263,0.0,0.8308883438442431
lgbm,hiv_aids,12,origin_202012,3554102,263,1.0,1.013888356365379
catboost,hiv_aids,12,origin_202012,3505708,263,1.0,1.00594152141794
catboost,hiv_aids,12,origin_202012,3506003,263,3.0,3.231191752163406
catboost,hiv_aids,12,origin_202012,3509502,263,3.0,10.289638036275026
catboost,hiv_aids,12,origin_202012,3510609,263,3.0,3.1635272441561564
catboost,hiv_aids,12,origin_202012,3513801,263,2.0,2.2340873578104
catboost,hiv_aids,12,origin_202012,3518701,263,2.0,1.3990437790906245
catboost,hiv_aids,12,origin_202012,3518800,263,3.0,4.8258510709069915
catboost,hiv_aids,12,origin_202012,3522208,263,0.0,1.431345295428136
catboost,hiv_aids,12,origin_202012,3525904,263,6.0,4.762985593429071
catboost,hiv_aids,12,origin_202012,3529401,263,1.0,1.5454429375664271
catboost,hiv_aids,12,origin_202012,3534401,263,6.0,3.0129753650996633
catboost,hiv_aids,12,origin_202012,3536505,263,0.0,0.7108160074118441
catboost,hiv_aids,12,origin_202012,3541000,263,1.0,1.119427590748826
catboost,hiv_aids,12,origin_202012,3543402,263,16.0,13.78848215632242
catboost,hiv_aids,12,origin_202012,3547809,263,3.0,2.5562378861786668
catboost,hiv_aids,12,origin_202012,3548500,263,1.0,2.338027706904039
catboost,hiv_aids,12,origin_202012,3548708,263,0.0,3.472205861687591
catboost,hiv_aids,12,origin_202012,3549805,263,4.0,6.672839063986375
catboost,hiv_aids,12,origin_202012,3549904,263,11.0,11.948817260075126
catboost,hiv_aids,12,origin_202012,3550308,263,86.0,81.90696973198165
catboost,hiv_aids,12,origin_202012,3551009,263,1.0,1.2755927458290233
catboost,hiv_aids,12,origin_202012,3552205,263,0.0,1.4973057640130045
catboost,hiv_aids,12,origin_202012,3554102,263,1.0,1.1720205109418629
xgboost,hiv_aids,12,origin_202012,3505708,263,1.0,0.7782835364341736
xgboost,hiv_aids,12,origin_202012,3506003,263,3.0,4.143092632293701
xgboost,hiv_aids,12,origin_202012,3509502,263,3.0,10.29299545288086
xgboost,hiv_aids,12,origin_202012,3510609,263,3.0,4.042206287384033
xgboost,hiv_aids,12,origin_202012,3513801,263,2.0,1.7071882486343384
xgboost,hiv_aids,12,origin_202012,3518701,263,2.0,1.2796940803527832
xgboost,hiv_aids,12,origin_202012,3518800,263,3.0,4.819902420043945
xgboost,hiv_aids,12,origin_202012,3522208,263,0.0,1.0976266860961914
xgboost,hiv_aids,12,origin_202012,3525904,263,6.0,5.636133193969727
xgboost,hiv_aids,12,origin_202012,3529401,263,1.0,1.1213347911834717
xgboost,hiv_aids,12,origin_202012,3534401,263,6.0,3.1490514278411865
xgboost,hiv_aids,12,origin_202012,3536505,263,0.0,0.3619159162044525
xgboost,hiv_aids,12,origin_202012,3541000,263,1.0,0.6767581701278687
xgboost,hiv_aids,12,origin_202012,3543402,263,16.0,13.806410789489746
xgboost,hiv_aids,12,origin_202012,3547809,263,3.0,1.7077620029449463
xgboost,hiv_aids,12,origin_202012,3548500,263,1.0,2.0977001190185547
xgboost,hiv_aids,12,origin_202012,3548708,263,0.0,2.310804843902588
xgboost,hiv_aids,12,origin_202012,3549805,263,4.0,13.595658302307129
xgboost,hiv_aids,12,origin_202012,3549904,263,11.0,11.425688743591309
xgboost,hiv_aids,12,origin_202012,3550308,263,86.0,54.172115325927734
xgboost,hiv_aids,12,origin_202012,3551009,263,1.0,1.106208086013794
xgboost,hiv_aids,12,origin_202012,3552205,263,0.0,0.7076136469841003
xgboost,hiv_aids,12,origin_202012,3554102,263,1.0,1.1017186641693115
prophet,hiv_aids,12,origin_202012,3505708,263,1.0,0.4039777409426616
prophet,hiv_aids,12,origin_202012,3506003,263,3.0,2.6270868736912485
prophet,hiv_aids,12,origin_202012,3509502,263,3.0,0.0
prophet,hiv_aids,12,origin_202012,3510609,263,3.0,3.286707023476796
