disease,model,origin,horizon,feature,importance,importance_norm
hiv_aids,catboost,origin_202112,3,n_hiv_aids_r3,16.322968680913494,0.16322968680913488
hiv_aids,catboost,origin_202112,3,n_hiv_aids_r6,16.68173592583971,0.16681735925839705
hiv_aids,catboost,origin_202112,3,n_hiv_aids_r12,20.21798752525521,0.20217987525255204
hiv_aids,catboost,origin_202112,3,evapot_l0,0.1141514183380246,0.0011415141833802456
hiv_aids,catboost,origin_202112,3,evapot_l1,0.2730475655002548,0.002730475655002547
hiv_aids,catboost,origin_202112,3,evapot_l3,0.42852598481697307,0.004285259848169729
hiv_aids,catboost,origin_202112,3,evapot_l12,0.5164529896543336,0.0051645298965433345
hiv_aids,catboost,origin_202112,3,precip_l0,0.29932871776649894,0.0029932871776649885
hiv_aids,catboost,origin_202112,3,precip_l1,0.37181651732403204,0.0037181651732403195
hiv_aids,catboost,origin_202112,3,precip_l3,0.5715361837120948,0.005715361837120947
hiv_aids,catboost,origin_202112,3,precip_l12,0.3251656159025769,0.003251656159025768
hiv_aids,catboost,origin_202112,3,temp_min_l0,0.37303034227619897,0.0037303034227619885
hiv_aids,catboost,origin_202112,3,temp_min_l1,0.2618335648747676,0.0026183356487476752
hiv_aids,catboost,origin_202112,3,temp_min_l3,0.44996897272387093,0.004499689727238708
hiv_aids,catboost,origin_202112,3,temp_min_l12,0.44164537090790584,0.0044164537090790575
hiv_aids,catboost,origin_202112,3,temp_max_l0,0.3550517967389174,0.003550517967389173
hiv_aids,catboost,origin_202112,3,temp_max_l1,0.44024617834624985,0.004402461783462497
hiv_aids,catboost,origin_202112,3,temp_max_l3,0.36391140838214375,0.0036391140838214365
hiv_aids,catboost,origin_202112,3,temp_max_l12,0.38380164425275565,0.0038380164425275555
hiv_aids,catboost,origin_202112,3,umid_l0,0.38393935691056685,0.0038393935691056675
hiv_aids,catboost,origin_202112,3,umid_l1,0.39054655831478924,0.0039054655831478914
hiv_aids,catboost,origin_202112,3,umid_l3,0.6693744999301929,0.006693744999301927
hiv_aids,catboost,origin_202112,3,umid_l12,0.4083310032998071,0.00408331003299807
hiv_aids,catboost,origin_202112,3,populacao,2.0220216666108124,0.02022021666610812
hiv_aids,catboost,origin_202112,3,dens_demog,2.1194726016468453,0.021194726016468445
hiv_aids,catboost,origin_202112,3,ppc,0.9310162748901397,0.009310162748901394
hiv_aids,catboost,origin_202112,3,urbanizacao,1.0459408283920157,0.010459408283920155
hiv_aids,catboost,origin_202112,3,tgt_month,0.10816430133231329,0.0010816430133231327
hiv_aids,catboost,origin_202112,3,mun_id,0.5803812129419417,0.005803812129419415
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l0,0.036370597779750824,0.036370594054460526
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l1,0.0015759557718411088,0.0015759555390104651
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l2,0.004888002760708332,0.004888002295047045
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l3,0.005139030981808901,0.0051390305161476135
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l6,0.002865095157176256,0.0028650949243456125
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l12,0.0018666615942493081,0.0018666613614186645
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_l13,0.0011324597289785743,0.0011324596125632524
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_r3,0.3042561709880829,0.3042561411857605
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_r6,0.5086036920547485,0.5086036324501038
hiv_aids,xgboost,origin_202112,3,n_hiv_aids_r12,0.09481798857450485,0.09481797367334366
hiv_aids,xgboost,origin_202112,3,evapot_l0,0.0007928437553346157,0.0007928436389192939
hiv_aids,xgboost,origin_202112,3,evapot_l1,0.001194020383991301,0.0011940202675759792
hiv_aids,xgboost,origin_202112,3,evapot_l3,0.0010390124516561627,0.001039012335240841
hiv_aids,xgboost,origin_202112,3,evapot_l12,0.0024254187010228634,0.0024254184681922197
hiv_aids,xgboost,origin_202112,3,precip_l0,0.0010659773834049702,0.0010659772669896483
hiv_aids,xgboost,origin_202112,3,precip_l1,0.0009415695676580071,0.0009415694512426853
hiv_aids,xgboost,origin_202112,3,precip_l3,0.0013196725631132722,0.0013196724466979504
hiv_aids,xgboost,origin_202112,3,precip_l12,0.0010546506382524967,0.001054650521837175
hiv_aids,xgboost,origin_202112,3,temp_min_l0,0.0010640529217198491,0.0010640528053045273
hiv_aids,xgboost,origin_202112,3,temp_min_l1,0.001226564054377377,0.0012265639379620552
hiv_aids,xgboost,origin_202112,3,temp_min_l3,0.0011915925424546003,0.0011915924260392785
hiv_aids,xgboost,origin_202112,3,temp_min_l12,0.0012079417938366532,0.0012079416774213314
hiv_aids,xgboost,origin_202112,3,temp_max_l0,0.000981567078270018,0.0009815669618546963
hiv_aids,xgboost,origin_202112,3,temp_max_l1,0.001132411533035338,0.001132411416620016
hiv_aids,xgboost,origin_202112,3,temp_max_l3,0.00109062937553972,0.0010906292591243982
hiv_aids,xgboost,origin_202112,3,temp_max_l12,0.0011101054260507226,0.0011101053096354008
hiv_aids,xgboost,origin_202112,3,umid_l0,0.001116609899327159,0.001116609782911837
hiv_aids,xgboost,origin_202112,3,umid_l1,0.001231785980053246,0.0012317858636379242
hiv_aids,xgboost,origin_202112,3,umid_l3,0.001128244330175221,0.0011282442137598991
hiv_aids,xgboost,origin_202112,3,umid_l12,0.0011154318926855922,0.0011154317762702703
hiv_aids,xgboost,origin_202112,3,populacao,0.005828256718814373,0.005828256253153086
hiv_aids,xgboost,origin_202112,3,dens_demog,0.0017871650634333491,0.0017871648306027055
hiv_aids,xgboost,origin_202112,3,ppc,0.0020613649394363165,0.002061364706605673
hiv_aids,xgboost,origin_202112,3,urbanizacao,0.0022161684464663267,0.002216168213635683
hiv_aids,xgboost,origin_202112,3,tgt_month,0.0015284880064427853,0.0015284877736121416
hiv_aids,xgboost,origin_202112,3,mun_id,0.0016327663324773312,0.0016327660996466875
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l0,113.0,0.018833333333333334
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l1,141.0,0.0235
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l2,92.0,0.015333333333333332
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l3,132.0,0.022
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l6,142.0,0.023666666666666666
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l12,133.0,0.022166666666666668
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_l13,134.0,0.022333333333333334
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_r3,187.0,0.031166666666666665
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_r6,162.0,0.027
hiv_aids,lgbm,origin_202112,6,n_hiv_aids_r12,389.0,0.06483333333333334
hiv_aids,lgbm,origin_202112,6,evapot_l0,140.0,0.023333333333333334
hiv_aids,lgbm,origin_202112,6,evapot_l1,138.0,0.023
hiv_aids,lgbm,origin_202112,6,evapot_l3,118.0,0.019666666666666666
hiv_aids,lgbm,origin_202112,6,evapot_l12,121.0,0.020166666666666666
hiv_aids,lgbm,origin_202112,6,precip_l0,131.0,0.021833333333333333
hiv_aids,lgbm,origin_202112,6,precip_l1,192.0,0.032
hiv_aids,lgbm,origin_202112,6,precip_l3,128.0,0.021333333333333333
hiv_aids,lgbm,origin_202112,6,precip_l12,142.0,0.023666666666666666
hiv_aids,lgbm,origin_202112,6,temp_min_l0,156.0,0.026
hiv_aids,lgbm,origin_202112,6,temp_min_l1,123.0,0.0205
hiv_aids,lgbm,origin_202112,6,temp_min_l3,148.0,0.024666666666666667
hiv_aids,lgbm,origin_202112,6,temp_min_l12,147.0,0.0245
hiv_aids,lgbm,origin_202112,6,temp_max_l0,112.0,0.018666666666666668
hiv_aids,lgbm,origin_202112,6,temp_max_l1,122.0,0.02033333333333333
hiv_aids,lgbm,origin_202112,6,temp_max_l3,127.0,0.021166666666666667
hiv_aids,lgbm,origin_202112,6,temp_max_l12,126.0,0.021
hiv_aids,lgbm,origin_202112,6,umid_l0,193.0,0.03216666666666667
hiv_aids,lgbm,origin_202112,6,umid_l1,184.0,0.030666666666666665
hiv_aids,lgbm,origin_202112,6,umid_l3,171.0,0.0285
hiv_aids,lgbm,origin_202112,6,umid_l12,125.0,0.020833333333333332
hiv_aids,lgbm,origin_202112,6,populacao,253.0,0.042166666666666665
hiv_aids,lgbm,origin_202112,6,dens_demog,153.0,0.0255
hiv_aids,lgbm,origin_202112,6,ppc,362.0,0.060333333333333336
hiv_aids,lgbm,origin_202112,6,urbanizacao,279.0,0.0465
hiv_aids,lgbm,origin_202112,6,tgt_month,98.0,0.01633333333333333
hiv_aids,lgbm,origin_202112,6,mun_id,386.0,0.06433333333333334
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l0,2.299301435065431,0.022993014350654307
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l1,1.5431765436784228,0.015431765436784227
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l2,4.31107030926834,0.04311070309268339
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l3,4.44775184681962,0.04447751846819619
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l6,4.3920595306513075,0.04392059530651307
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l12,2.5463455550967917,0.025463455550967913
hiv_aids,catboost,origin_202112,6,n_hiv_aids_l13,5.122606593512166,0.05122606593512165
hiv_aids,catboost,origin_202112,6,n_hiv_aids_r3,13.973842600501184,0.13973842600501182
hiv_aids,catboost,origin_202112,6,n_hiv_aids_r6,16.98316607294649,0.16983166072946487
hiv_aids,catboost,origin_202112,6,n_hiv_aids_r12,24.484899861977574,0.24484899861977572
hiv_aids,catboost,origin_202112,6,evapot_l0,0.6116891907134969,0.006116891907134968
hiv_aids,catboost,origin_202112,6,evapot_l1,0.3442000771842308,0.0034420007718423073
hiv_aids,catboost,origin_202112,6,evapot_l3,0.37558897614862913,0.003755889761486291
hiv_aids,catboost,origin_202112,6,evapot_l12,0.4151561345420083,0.004151561345420082
hiv_aids,catboost,origin_202112,6,precip_l0,0.29923280749954,0.0029923280749953995
hiv_aids,catboost,origin_202112,6,precip_l1,0.4237640949970815,0.004237640949970815
hiv_aids,catboost,origin_202112,6,precip_l3,0.25795580821687225,0.002579558082168722
hiv_aids,catboost,origin_202112,6,precip_l12,0.317007951674868,0.0031700795167486796
hiv_aids,catboost,origin_202112,6,temp_min_l0,0.5120475841772888,0.005120475841772887
hiv_aids,catboost,origin_202112,6,temp_min_l1,0.14864538662228466,0.0014864538662228465
hiv_aids,catboost,origin_202112,6,temp_min_l3,0.36320338246139217,0.003632033824613921
hiv_aids,catboost,origin_202112,6,temp_min_l12,0.45393407569457056,0.004539340756945705
hiv_aids,catboost,origin_202112,6,temp_max_l0,0.48619095290525044,0.004861909529052503
hiv_aids,catboost,origin_202112,6,temp_max_l1,0.3334626014804542,0.0033346260148045415
hiv_aids,catboost,origin_202112,6,temp_max_l3,0.3650942837665721,0.0036509428376657205
hiv_aids,catboost,origin_202112,6,temp_max_l12,0.3535604562199371,0.0035356045621993703
hiv_aids,catboost,origin_202112,6,umid_l0,0.6098210856243188,0.006098210856243187
hiv_aids,catboost,origin_202112,6,umid_l1,0.5751576697975457,0.005751576697975456
hiv_aids,catboost,origin_202112,6,umid_l3,0.42680060479888277,0.004268006047988827
hiv_aids,catboost,origin_202112,6,umid_l12,0.2916695539337155,0.0029166955393371548
hiv_aids,catboost,origin_202112,6,populacao,3.163229754702389,0.03163229754702388
hiv_aids,catboost,origin_202112,6,dens_demog,3.5138650215336376,0.03513865021533637
hiv_aids,catboost,origin_202112,6,ppc,2.0901215059932072,0.02090121505993207
hiv_aids,catboost,origin_202112,6,urbanizacao,2.557361894493127,0.025573618944931265
hiv_aids,catboost,origin_202112,6,tgt_month,0.012869689340736434,0.0001286968934073643
hiv_aids,catboost,origin_202112,6,mun_id,0.5941491059606521,0.0059414910596065195
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l0,0.020466743037104607,0.020466744899749756
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l1,0.010449429042637348,0.010449429973959923
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l2,0.0016300913412123919,0.0016300914576277137
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l3,0.01784610189497471,0.017846103757619858
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l6,0.0015713635366410017,0.0015713636530563235
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l12,0.0016039989423006773,0.0016039990587159991
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_l13,0.0017662368481978774,0.0017662369646131992
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_r3,0.365840345621109,0.3658403754234314
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_r6,0.4282380938529968,0.4282381236553192
hiv_aids,xgboost,origin_202112,6,n_hiv_aids_r12,0.11221970617771149,0.11221971362829208
hiv_aids,xgboost,origin_202112,6,evapot_l0,0.0009091997635550797,0.0009091998217627406
hiv_aids,xgboost,origin_202112,6,evapot_l1,0.0009870128706097603,0.0009870129870250821
hiv_aids,xgboost,origin_202112,6,evapot_l3,0.0006826721946708858,0.0006826722528785467
hiv_aids,xgboost,origin_202112,6,evapot_l12,0.00117036746814847,0.0011703675845637918
hiv_aids,xgboost,origin_202112,6,precip_l0,0.001144729438237846,0.0011447295546531677
hiv_aids,xgboost,origin_202112,6,precip_l1,0.0009962939657270908,0.0009962940821424127
hiv_aids,xgboost,origin_202112,6,precip_l3,0.0007815807475708425,0.0007815808057785034
hiv_aids,xgboost,origin_202112,6,precip_l12,0.0008630154770798981,0.000863015535287559
hiv_aids,xgboost,origin_202112,6,temp_min_l0,0.0011832135496661067,0.0011832136660814285
hiv_aids,xgboost,origin_202112,6,temp_min_l1,0.000893749704118818,0.000893749762326479
hiv_aids,xgboost,origin_202112,6,temp_min_l3,0.000894084747415036,0.0008940848056226969
hiv_aids,xgboost,origin_202112,6,temp_min_l12,0.0010724327294155955,0.0010724328458309174
hiv_aids,xgboost,origin_202112,6,temp_max_l0,0.001119036111049354,0.001119036227464676
hiv_aids,xgboost,origin_202112,6,temp_max_l1,0.001360010588541627,0.0013600107049569488
hiv_aids,xgboost,origin_202112,6,temp_max_l3,0.0007120774826034904,0.0007120775408111513
hiv_aids,xgboost,origin_202112,6,temp_max_l12,0.0008779502823017538,0.0008779503405094147
hiv_aids,xgboost,origin_202112,6,umid_l0,0.0010194138158112764,0.0010194139322265983
hiv_aids,xgboost,origin_202112,6,umid_l1,0.001111681223846972,0.0011116813402622938
hiv_aids,xgboost,origin_202112,6,umid_l3,0.0008745474624447525,0.0008745475206524134
hiv_aids,xgboost,origin_202112,6,umid_l12,0.0010358565486967564,0.0010358566651120782
hiv_aids,xgboost,origin_202112,6,populacao,0.007439442910254002,0.007439443375915289
hiv_aids,xgboost,origin_202112,6,dens_demog,0.0029088014271110296,0.0029088016599416733
hiv_aids,xgboost,origin_202112,6,ppc,0.0021107422653585672,0.002110742498189211
hiv_aids,xgboost,origin_202112,6,urbanizacao,0.00284747127443552,0.002847471507266164
hiv_aids,xgboost,origin_202112,6,tgt_month,0.0013510101707652211,0.001351010287180543
hiv_aids,xgboost,origin_202112,6,mun_id,0.002021427033469081,0.0020214272662997246
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l0,118.0,0.019666666666666666
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l1,109.0,0.018166666666666668
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l2,67.0,0.011166666666666667
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l3,78.0,0.013
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l6,125.0,0.020833333333333332
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l12,171.0,0.0285
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_l13,169.0,0.028166666666666666
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_r3,95.0,0.015833333333333335
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_r6,164.0,0.027333333333333334
hiv_aids,lgbm,origin_202112,12,n_hiv_aids_r12,467.0,0.07783333333333334
hiv_aids,lgbm,origin_202112,12,evapot_l0,115.0,0.019166666666666665
hiv_aids,lgbm,origin_202112,12,evapot_l1,103.0,0.017166666666666667
hiv_aids,lgbm,origin_202112,12,evapot_l3,136.0,0.02266666666666667
hiv_aids,lgbm,origin_202112,12,evapot_l12,188.0,0.03133333333333333
hiv_aids,lgbm,origin_202112,12,precip_l0,120.0,0.02
hiv_aids,lgbm,origin_202112,12,precip_l1,108.0,0.018
hiv_aids,lgbm,origin_202112,12,precip_l3,158.0,0.026333333333333334
hiv_aids,lgbm,origin_202112,12,precip_l12,134.0,0.022333333333333334
hiv_aids,lgbm,origin_202112,12,temp_min_l0,113.0,0.018833333333333334
hiv_aids,lgbm,origin_202112,12,temp_min_l1,103.0,0.017166666666666667
hiv_aids,lgbm,origin_202112,12,temp_min_l3,158.0,0.026333333333333334
hiv_aids,lgbm,origin_202112,12,temp_min_l12,177.0,0.0295
hiv_aids,lgbm,origin_202112,12,temp_max_l0,115.0,0.019166666666666665
hiv_aids,lgbm,origin_202112,12,temp_max_l1,122.0,0.02033333333333333
hiv_aids,lgbm,origin_202112,12,temp_max_l3,103.0,0.017166666666666667
hiv_aids,lgbm,origin_202112,12,temp_max_l12,161.0,0.026833333333333334
hiv_aids,lgbm,origin_202112,12,umid_l0,122.0,0.02033333333333333
hiv_aids,lgbm,origin_202112,12,umid_l1,173.0,0.028833333333333332
hiv_aids,lgbm,origin_202112,12,umid_l3,187.0,0.031166666666666665
hiv_aids,lgbm,origin_202112,12,umid_l12,163.0,0.027166666666666665
hiv_aids,lgbm,origin_202112,12,populacao,300.0,0.05
hiv_aids,lgbm,origin_202112,12,dens_demog,185.0,0.030833333333333334
hiv_aids,lgbm,origin_202112,12,ppc,410.0,0.06833333333333333
hiv_aids,lgbm,origin_202112,12,urbanizacao,301.0,0.050166666666666665
hiv_aids,lgbm,origin_202112,12,tgt_month,87.0,0.0145
hiv_aids,lgbm,origin_202112,12,mun_id,395.0,0.06583333333333333
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l0,1.848604755545216,0.018486047555452162
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l1,3.2938531178509374,0.03293853117850938
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l2,5.296579590955472,0.052965795909554726
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l3,2.7130661051510963,0.027130661051510966
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l6,1.1414185524559273,0.011414185524559275
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l12,2.7294396670326013,0.027294396670326015
hiv_aids,catboost,origin_202112,12,n_hiv_aids_l13,2.1765287881321336,0.02176528788132134
hiv_aids,catboost,origin_202112,12,n_hiv_aids_r3,8.108343714018474,0.08108343714018475
hiv_aids,catboost,origin_202112,12,n_hiv_aids_r6,22.19774161778854,0.22197741617788544
hiv_aids,catboost,origin_202112,12,n_hiv_aids_r12,26.56533457175397,0.26565334571753974
hiv_aids,catboost,origin_202112,12,evapot_l0,0.18490492207142237,0.001849049220714224
hiv_aids,catboost,origin_202112,12,evapot_l1,0.36842238292446455,0.003684223829244646
hiv_aids,catboost,origin_202112,12,evapot_l3,0.18865054942630144,0.0018865054942630148
hiv_aids,catboost,origin_202112,12,evapot_l12,0.3786314031285677,0.0037863140312856774
hiv_aids,catboost,origin_202112,12,precip_l0,0.4183892854750858,0.0041838928547508585
hiv_aids,catboost,origin_202112,12,precip_l1,0.4011144338617759,0.00401114433861776
hiv_aids,catboost,origin_202112,12,precip_l3,0.34405547052868984,0.003440554705286899
hiv_aids,catboost,origin_202112,12,precip_l12,0.24228642274263112,0.0024228642274263116
hiv_aids,catboost,origin_202112,12,temp_min_l0,0.5647624037086716,0.005647624037086717
hiv_aids,catboost,origin_202112,12,temp_min_l1,0.34832167202087466,0.003483216720208747
hiv_aids,catboost,origin_202112,12,temp_min_l3,0.4431955026388792,0.004431955026388793
hiv_aids,catboost,origin_202112,12,temp_min_l12,0.363166985670667,0.0036316698567066706
hiv_aids,catboost,origin_202112,12,temp_max_l0,0.33493382249321796,0.00334933822493218
hiv_aids,catboost,origin_202112,12,temp_max_l1,0.15110431690777634,0.0015110431690777636
hiv_aids,catboost,origin_202112,12,temp_max_l3,0.3005904832833453,0.0030059048328334535
hiv_aids,catboost,origin_202112,12,temp_max_l12,0.409322211312048,0.0040932221131204805
hiv_aids,catboost,origin_202112,12,umid_l0,0.3229029438936509,0.003229029438936509
hiv_aids,catboost,origin_202112,12,umid_l1,0.25808079166268505,0.002580807916626851
hiv_aids,catboost,origin_202112,12,umid_l3,0.41703791251648686,0.004170379125164869
hiv_aids,catboost,origin_202112,12,umid_l12,0.5299370983407773,0.005299370983407774
hiv_aids,catboost,origin_202112,12,populacao,4.2541539944809115,0.04254153994480912
hiv_aids,catboost,origin_202112,12,dens_demog,4.450456694018925,0.044504566940189255
hiv_aids,catboost,origin_202112,12,ppc,3.1761886006610247,0.03176188600661025
hiv_aids,catboost,origin_202112,12,urbanizacao,4.384419353574152,0.043844193535741524
hiv_aids,catboost,origin_202112,12,tgt_month,0.17433842697912694,0.0017433842697912696
hiv_aids,catboost,origin_202112,12,mun_id,0.5197214349934655,0.005197214349934655
hiv_aids,xgboost,origin_202112,12,n_hiv_aids_l0,0.06924828141927719,0.06924828886985779
hiv_aids,xgboost,origin_202112,12,n_hiv_aids_l1,0.06110989302396774,0.06110990047454834
hiv_aids,xgboost,origin_202112,12,n_hiv_aids_l2,0.0008191197994165123,0.0008191199158318341
hiv_aids,xgboost,origin_202112,12,n_hiv_aids_l3,0.0009402159485034645,0.0009402160649187863
hiv_aids,xgboost,origin_202112,12,n_hiv_aids_l6,0.014473404735326767,0.014473406597971916
